#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentWithRecombinationDummy.t:aligned_229e_nucleocapsid" spec="recombination.util.DummyTreeDistribution">
#            <tree id="Tree.t:aligned_229e_nucleocapsid" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:aligned_229e_nucleocapsid" spec="beast.evolution.tree.TraitSet" traitname="date" value="229e/JX503060/0349/2010=2010,229e/KM055503/1546A_2009/2009=2009,229e/KM055517/507A_2008/2008=2008,229e/LC005739/777_Yamagata_2010/2010=2010,229e/KM055519/748_2005/2005=2005,229e/KM055504/1658A_2009/2009=2009,229e/KT359763/12MYKL1102/2012=2012,229e/KT359765/12MYKL1586/2012=2012,229e/KM055528/2861A_2011/2011=2011,229e/KM055516/494A_2008/2008=2008,229e/KY983587/HCoV_229E/Seattle/USA/SC3112/2015/2015=2015,229e/KY967357/HCoV_229E/Seattle/USA/SC2872/2015/2015=2015,229e/KM055526/1482A_2009/2009=2009,229e/KM055508/1782A_2010/2010=2010,229e/KF514433/229E/human/USA/933_40/1993/1993=1993,229e/KF514431/229E/human/USA/953_49/1995/1995=1995,229e/KY674919/N08_434B/2016=2016,229e/KM055524/11949_2011/2011=2011,229e/KY369912/HCoV_229E/Seattle/USA/SC9731/2016/2016=2016,229e/MN306046/HCoV_229E/Seattle/USA/SC0865/2019/2019=2019,229e/KY621348/HCoV_229E/Seattle/USA/SC379/2016/2016=2016,229e/MF542265/229E/Haiti_1/2016/2016=2016,229e/LC005736/452_Yamagata_2008/2008=2008,229e/KY369910/HCoV_229E/Seattle/USA/SC1143/2016/2016=2016,229e/KF514429/229E/human/USA/892_11/1989/1989=1989">
#                    <taxa id="TaxonSet.aligned_229e_nucleocapsid" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.aligned_229e_nucleocapsid"/>
#            </tree>
#        </distribution>
#        <distribution id="CoalescentWithRecombinationPrior" maxHeightRatio="5.0" spec="recombination.distribution.CoalescentWithRecombination">
#            <parameter id="recombinationRate" name="recombinationRate" spec="beast.core.parameter.RealParameter">1.0E-4</parameter>
#            <populationModel id="constantPopSize" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize" name="popSize" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </populationModel>
#            <networkIntervals id="networkIntervals" spec="recombination.distribution.RecombinationNetworkIntervals">
#                <recombinationNetwork data="@aligned_229e_nucleocapsid" id="network" spec="recombination.simulator.SimulatedCoalescentRecombinationNetwork" tree="@Tree.t:aligned_229e_nucleocapsid">
#                    <parameter id="RealParameter.3" name="recombinationRate" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                    <populationModel id="ConstantPopulation.0" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                        <parameter id="RealParameter.4" name="popSize" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    </populationModel>
#                </recombinationNetwork>
#            </networkIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:aligned_229e_nucleocapsid" name="distribution">
#            <parameter id="clockRate.c:aligned_229e_nucleocapsid" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:aligned_229e_nucleocapsid" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:aligned_229e_nucleocapsid" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:aligned_229e_nucleocapsid" name="distribution">
#            <parameter id="gammaShape.s:aligned_229e_nucleocapsid" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:aligned_229e_nucleocapsid" name="distribution">
#            <parameter id="kappa.s:aligned_229e_nucleocapsid" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="popSizeCwRPrior.alltrees" name="distribution" x="@popSize">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="recombinationRateCwRPrior.alltrees" name="distribution" x="@recombinationRate">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="mean" spec="beast.core.parameter.RealParameter">1.0E-4</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned_229e_nucleocapsid" id="NetworkLikelihood" recombinationNetwork="@network" spec="recombination.likelihood.NetworkLikelihood" tree="@Tree.t:aligned_229e_nucleocapsid">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:aligned_229e_nucleocapsid" shape="@gammaShape.s:aligned_229e_nucleocapsid" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned_229e_nucleocapsid" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned_229e_nucleocapsid" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:aligned_229e_nucleocapsid" kappa="@kappa.s:aligned_229e_nucleocapsid" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:aligned_229e_nucleocapsid" id="estimatedFreqs.s:aligned_229e_nucleocapsid" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned_229e_nucleocapsid" id="StrictClock.c:aligned_229e_nucleocapsid" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	TreeHeight	clockRate	kappa	gammaShape	recombinationRate	popSize	network.height	network.totalLength	network.recombinationNodeCount	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-9474.741197594196	-9462.938705397992	-11.802492196203938	33.52162373951212	1.0	2.0	1.0	1.0E-4	1.0	30.22109151440959	39.2580716923409	0	0.25	0.25	0.25	0.25
1000	-4637.474259295637	-4623.3159641364455	-14.158295159192118	33.52162373951212	0.20325577790210622	3.1562576409041103	1.0	8.2946494522958E-5	0.2691102940380428	30.116607118145154	35.25276958077263	3	0.25	0.25	0.25	0.25
2000	-3762.6185441220946	-3750.083312277123	-12.535231844971875	33.52162373951212	0.09686351412550172	3.1562576409041103	1.0	3.760591397647684E-5	0.2132427418641874	30.017856381288897	33.50096765270674	4	0.25	0.25	0.25	0.25
3000	-2644.7104130166763	-2644.8722468860037	0.16183386932735289	33.52162373951212	0.019028744627533317	3.1562576409041103	0.8913056969540356	3.9154261844358084E-5	0.19119111891233234	30.017856381288897	32.703720735551855	3	0.25	0.25	0.25	0.25
4000	-2331.0122492490486	-2348.9927355774958	17.980486328447007	33.52162373951212	0.006974254090073316	3.1562576409041103	0.8913056969540356	4.9818509793665855E-5	0.19613219526053818	30.057607306595898	33.469490978014235	0	0.25	0.25	0.25	0.25
5000	-2258.038724283404	-2258.3392264127597	0.30050212935574017	33.52162373951212	0.003895962020467674	3.1562576409041103	0.8913056969540356	2.3287998172811875E-5	0.4947604993580176	30.057607306595898	37.72100972935843	0	0.2588086702118764	0.25	0.24119132978812358	0.25
6000	-2209.648022821493	-2190.9827051112597	-18.66531771023368	33.52162373951212	0.0012446654965358231	4.247332660524136	1.012044691842576	4.999097702039913E-5	0.8741764618067466	30.18034292396715	42.48046814818758	0	0.2588086702118764	0.25	0.24119132978812358	0.25
7000	-2256.7617754453	-2169.3857687103714	-87.37600673492832	33.52162373951212	8.92398032400729E-4	4.247332660524136	1.012044691842576	8.05988696616431E-5	0.9535713235285711	30.561264598061666	51.782426696644336	5	0.2588086702118764	0.25	0.24119132978812358	0.25
8000	-2268.6077531235724	-2156.750659647833	-111.85709347573956	33.52162373951212	9.543558593103653E-4	4.247332660524136	1.012044691842576	1.1096681894663096E-4	1.9954987442350016	31.075293768262966	62.660137716843664	6	0.2588086702118764	0.25	0.24119132978812358	0.25
9000	-2304.466116071172	-2142.0735934413556	-162.39252262981634	33.52162373951212	6.781996829930596E-4	4.247332660524136	1.025605764422474	1.3162373869271958E-4	3.6313833175090404	32.57010181563106	87.89585962745426	9	0.26492390782563413	0.25	0.2350760921743659	0.25
10000	-2221.704504909043	-2141.514992225778	-80.18951268326495	33.52162373951212	0.0010566212328977115	4.247332660524136	1.025605764422474	7.233897265105335E-5	3.6569139516667817	31.056941326582642	78.3665728570678	2	0.26492390782563413	0.25	0.2350760921743659	0.25
11000	-2250.7609328060275	-2137.668675924177	-113.0922568818504	33.52162373951212	6.837553259099458E-4	4.247332660524136	1.025605764422474	7.65729927644843E-5	4.577179367162425	32.52660618570991	75.14991965299804	5	0.26492390782563413	0.25	0.2350760921743659	0.25
12000	-2250.2607184098947	-2131.9246267775266	-118.33609163236798	33.52162373951212	8.540699937579305E-4	3.678273770055136	1.025605764422474	5.349660351363342E-5	5.3520394466346835	34.130909306132665	83.63445890345002	5	0.26492390782563413	0.24398938123814382	0.2350760921743659	0.25601061876185616
13000	-2222.2093040546815	-2123.5249280867324	-98.68437596794932	33.52162373951212	7.968033419835273E-4	4.2183269962979795	1.025605764422474	4.189947708720575E-5	3.5594571869830256	30.14821197573713	69.05222772661558	4	0.26492390782563413	0.24398938123814382	0.2350760921743659	0.25601061876185616
14000	-2224.423234457595	-2124.5627306069005	-99.86050385069427	33.52162373951212	7.042895213715591E-4	4.2183269962979795	0.7807148336395677	7.210179409138109E-5	3.5926460905977873	35.904306638523806	88.2201339034656	3	0.26492390782563413	0.24398938123814382	0.2350760921743659	0.25601061876185616
15000	-2281.56307744629	-2110.4875100530003	-171.07556739328996	33.52162373951212	5.832925479018544E-4	4.2183269962979795	0.7807148336395677	1.1793505432164217E-4	4.192650106487919	31.81785723155919	85.47501735191973	9	0.26492390782563413	0.24398938123814382	0.2350760921743659	0.25601061876185616
16000	-2286.5166262845205	-2097.7715506751897	-188.74507560933068	33.52162373951212	7.693181954241734E-4	4.2183269962979795	0.7807148336395677	1.1107673427306548E-4	5.729589335912444	30.437310694311616	91.61286715337266	10	0.26492390782563413	0.24398938123814382	0.2350760921743659	0.25601061876185616
17000	-2280.5156467631273	-2097.795932360111	-182.7197144030165	33.52162373951212	5.845298021859462E-4	4.2183269962979795	0.45125213079561405	1.309853324825105E-4	5.795010554054832	30.636098270922375	103.80256151377858	9	0.2625821484372404	0.24633114062653752	0.2350760921743659	0.25601061876185616
18000	-2267.8131463096147	-2093.188515682479	-174.6246306271355	33.52162373951212	5.971694743429033E-4	4.2183269962979795	0.4325911299397944	1.144501657540848E-4	7.563532316953278	33.55439962118009	110.75195328105539	8	0.2625821484372404	0.24633114062653752	0.2350760921743659	0.25601061876185616
19000	-2310.9600560994413	-2094.289581995128	-216.67047410431294	33.52162373951212	4.794222639272998E-4	4.2183269962979795	0.4325911299397944	1.233023522179985E-4	6.710759912571439	31.19372216260429	99.27835047907762	12	0.2625821484372404	0.24633114062653752	0.2350760921743659	0.25601061876185616
20000	-2313.3830052872913	-2098.177106587005	-215.20589870028667	33.52162373951212	6.013994793025714E-4	4.2183269962979795	0.3080301742467711	8.066819989450951E-5	4.821624181360224	31.567634920946222	104.48730778262725	12	0.2625821484372404	0.24633114062653752	0.2350760921743659	0.25601061876185616
21000	-2239.196121137726	-2102.087429495238	-137.10869164248768	33.52162373951212	4.4748102022791977E-4	3.987015427677096	0.3080301742467711	4.563365714232913E-5	4.815512190305624	31.455937780110705	104.48716814429288	5	0.25924073180385876	0.24633114062653752	0.2350760921743659	0.2593520353952378
22000	-2242.549879576566	-2107.068568959244	-135.48131061732212	33.52162373951212	5.399830521614236E-4	3.520342548279187	0.42166529408235104	1.1544760913749443E-4	5.707884368402571	32.76059600383169	96.57528910506252	5	0.25924073180385876	0.24633114062653752	0.2350760921743659	0.2593520353952378
23000	-2291.31345117367	-2108.8741896845495	-182.43926148912053	33.52162373951212	6.154072342398904E-4	3.520342548279187	0.9230586301819266	8.117511716951727E-5	4.75117349284866	32.58465888681938	110.09122574141234	9	0.25924073180385876	0.24633114062653752	0.2350760921743659	0.2593520353952378
24000	-2254.258154352353	-2107.911380877433	-146.3467734749196	33.52162373951212	4.589539274929472E-4	3.520342548279187	1.265201875763617	6.944234674345684E-5	4.730109592089879	33.41973595311887	96.96326081201175	6	0.25911453761957504	0.24633114062653752	0.2352022863586496	0.2593520353952378
